,,,,,,,,,Integrated Y1,Integrated Y2
,,,,,,,,,"Integrate of H x=(-21.8409,-0.0009) Area = 6.25841","Integrate of I x=(-21.8409,-0.0009) Area = -16.0513"
-2.1519,0.05599,-4.1E-7,3.921E-4,-1.871E-4,1.281,-0.04375,1.32475,-2.850729525,2.6258320765,-11.9522636147053
-2.1379,0.05013,-4E-7,3.848E-4,-1.891E-4,1.233,-0.04239,1.27539,-2.726656281,2.6440330565,-11.9913053153473
-2.1229,0.04472,-3.9E-7,3.818E-4,-1.935E-4,1.194,-0.04121,1.23521,-2.622227309,2.6628625565,-12.0314219422723
-2.1089,0.03977,-3.7E-7,3.825E-4,-1.997E-4,1.164,-0.0402,1.2042,-2.53953738,2.6799384265,-12.0675542950953
-2.0949,0.03528,-3.6E-7,3.873E-4,-2.086E-4,1.143,-0.03942,1.18242,-2.477051658,2.6966447665,-12.1026704183613
-2.0809,0.03122,-3.5E-7,3.972E-4,-2.166E-4,1.131,-0.03869,1.16969,-2.434007921,2.7131095365,-12.1370478354143
-2.0659,0.02758,-3.5E-7,4.082E-4,-2.267E-4,1.125,-0.03816,1.16316,-2.402972244,2.7306059115,-12.1733251866518
-2.0519,0.02432,-3.4E-7,4.24E-4,-2.376E-4,1.127,-0.03776,1.16476,-2.389971044,2.7469013515,-12.2068757896678
-2.0379,0.02144,-3.3E-7,4.431E-4,-2.487E-4,1.136,-0.03745,1.17345,-2.391373755,2.7632688215,-12.2403452032608
-2.0239,0.01888,-3.3E-7,4.656E-4,-2.597E-4,1.151,-0.03721,1.18821,-2.404818219,2.7798004415,-12.2739185470788
-2.0089,0.01663,-3.2E-7,4.932E-4,-2.704E-4,1.172,-0.03701,1.20901,-2.428780189,2.7977795915,-12.3101705351388
-1.9949,0.01466,-3.2E-7,5.208E-4,-2.821E-4,1.199,-0.03688,1.23588,-2.465457012,2.8148938215,-12.3444301955458
-1.9809,0.01294,-3.1E-7,5.533E-4,-2.895E-4,1.231,-0.0366,1.2676,-2.51098884,2.8324181815,-12.3792653165098
-1.9669,0.01145,-3.1E-7,5.892E-4,-2.971E-4,1.269,-0.03631,1.30531,-2.567414239,2.8504285515,-12.4148141380628
-1.9519,0.01017,-3E-7,6.288E-4,-3.03E-4,1.314,-0.03595,1.34995,-2.634967405,2.8703430015,-12.4538320003928
-1.9379,0.009072,-3E-7,6.72E-4,-3.075E-4,1.364,-0.03549,1.39949,-2.712071671,2.8895890815,-12.4912612739248
-1.9239,0.008142,-2.9E-7,7.215E-4,-3.104E-4,1.42,-0.03493,1.45493,-2.799139827,2.9095700215,-12.5298397544108
-1.9099,0.007364,-2.9E-7,7.704E-4,-3.137E-4,1.482,-0.03434,1.51634,-2.896057766,2.9303689115,-12.5697061375618
-1.8949,0.006726,-2.9E-7,8.256E-4,-3.118E-4,1.55,-0.03349,1.58349,-3.000555201,2.9536176365,-12.6139307348143
-1.8809,0.006215,-2.8E-7,8.849E-4,-3.104E-4,1.625,-0.03262,1.65762,-3.117817458,2.9763054065,-12.6567593434273
-1.8669,0.005823,-2.8E-7,9.479E-4,-3.081E-4,1.705,-0.03166,1.73666,-3.242170554,3.0000653665,-12.7012792595113
-1.8529,0.005542,-2.7E-7,0.001015,-3.052E-4,1.791,-0.03066,1.82166,-3.375353814,3.0249736065,-12.7476019300873
-1.8379,0.005366,-2.7E-7,0.001087,-3.039E-4,1.882,-0.02972,1.91172,-3.513550188,3.0529739565,-12.7992687101023
-1.8239,0.00529,-2.6E-7,0.001155,-2.987E-4,1.976,-0.02857,2.00457,-3.656135223,3.0803879865,-12.8494565079793
-1.8099,0.005312,-2.6E-7,0.001228,-2.954E-4,2.072,-0.02753,2.09953,-3.799939347,3.1091166865,-12.9016490299693
-1.7959,0.005429,-2.5E-7,0.0013,-2.925E-4,2.17,-0.02651,2.19651,-3.944712309,3.1391889665,-12.9558615915613
-1.7809,0.005642,-2.5E-7,0.00137,-2.894E-4,2.267,-0.02551,2.29251,-4.082731059,3.1728566165,-13.0160674168213
-1.7669,0.005949,-2.4E-7,0.00144,-2.89E-4,2.363,-0.0247,2.3877,-4.21882713,3.2056180865,-13.0741783241443
-1.7529,0.006353,-2.4E-7,0.001498,-2.871E-4,2.455,-0.02375,2.47875,-4.345000875,3.2396832365,-13.1341251201793
-1.7389,0.006854,-2.3E-7,0.001551,-2.873E-4,2.543,-0.02302,2.56602,-4.462052178,3.2749966265,-13.1957744915503
-1.7239,0.007454,-2.3E-7,0.001596,-2.886E-4,2.625,-0.02229,2.64729,-4.563663231,3.3140964515,-13.2634673571178
-1.7099,0.008154,-2.2E-7,0.00163,-2.907E-4,2.7,-0.02168,2.72168,-4.653800632,3.3516792415,-13.3279896041588
-1.6959,0.008954,-2.2E-7,0.001653,-2.939E-4,2.769,-0.02115,2.79015,-4.731815385,3.3902620515,-13.3936889162778
-1.6819,0.009853,-2.1E-7,0.00167,-2.982E-4,2.83,-0.0207,2.8507,-4.79459233,3.4297480015,-13.4603737702828
-1.6679,0.01085,-2.1E-7,0.001666,-3.034E-4,2.885,-0.02033,2.90533,-4.845799907,3.4700402115,-13.5278565159418
-1.6529,0.01193,-2.1E-7,0.001655,-3.096E-4,2.935,-0.02005,2.95505,-4.884402145,3.5139930615,-13.6008330313318
-1.6389,0.0131,-2E-7,0.001634,-3.214E-4,2.979,-0.02012,2.99912,-4.915257768,3.5556722515,-13.6694306507228
-1.6249,0.01434,-2E-7,0.001605,-3.324E-4,3.019,-0.02024,3.03924,-4.938461076,3.5979407715,-13.7384066826308
-1.6109,0.01562,-1.9E-7,0.001572,-3.354E-4,3.056,-0.01976,3.07576,-4.954741784,3.6407457715,-13.8076591026508
-1.5959,0.01694,-1.9E-7,0.001527,-3.454E-4,3.089,-0.01977,3.10877,-4.961286043,3.6871297465,-13.8820293113533
-1.5819,0.01826,-1.9E-7,0.001482,-3.62E-4,3.119,-0.02042,3.13942,-4.966248498,3.7308670765,-13.9515220531403
-1.5679,0.01956,-1.8E-7,0.001436,-3.686E-4,3.145,-0.02006,3.16506,-4.962497574,3.7749984365,-14.0210232756443
-1.5539,0.02061,-1.8E-7,0.001388,-3.857E-4,3.162,-0.02093,3.18293,-4.945954927,3.8194343665,-14.0903824431513
-1.5389,0.02177,-1.8E-7,0.001342,-3.95E-4,3.175,-0.02063,3.19563,-4.917755007,3.8672735665,-14.1643602676563
-1.5249,0.02279,-1.8E-7,0.001298,-4.129E-4,3.178,-0.02175,3.19975,-4.879298775,3.9120412265,-14.2329396441303
-1.5109,0.02364,-1.7E-7,0.001256,-4.274E-4,3.17,-0.02232,3.19232,-4.823276288,3.9567857165,-14.3008576695713
-1.4969,0.02429,-1.7E-7,0.001217,-4.43E-4,3.148,-0.02299,3.17099,-4.746654931,4.0013288865,-14.3678471881043
-1.4819,0.02471,-1.7E-7,0.001194,-4.613E-4,3.11,-0.02479,3.13479,-4.645445301,4.0486222365,-14.4382879398443
-1.4679,0.02488,-1.7E-7,0.00115,-4.813E-4,3.054,-0.0282,3.0822,-4.52436138,4.0921411665,-14.5024765866113
-1.4539,0.02481,-1.6E-7,0.001143,-4.944E-4,2.982,-0.02512,3.00712,-4.372051768,4.1347664065,-14.5647514786473
-1.4399,0.02448,-1.6E-7,0.001099,-5.136E-4,2.892,-0.02605,2.91805,-4.201700195,4.1762425965,-14.6247677423883
-1.4249,0.02392,-1.6E-7,0.001078,-5.335E-4,2.786,-0.0271,2.8131,-4.00838619,4.2192262215,-14.6863433902758
-1.4109,0.02315,-1.6E-7,0.00106,-5.543E-4,2.665,-0.02825,2.69325,-3.799906425,4.2577706715,-14.7410014385808
-1.3969,0.02219,-1.6E-7,0.001068,-5.761E-4,2.532,-0.02952,2.56152,-3.578187288,4.2945540615,-14.7926480945718
-1.3829,0.02108,-1.5E-7,0.001038,-5.987E-4,2.39,-0.03093,2.42093,-3.347904097,4.3294312115,-14.8411307342668
-1.3679,0.01986,-1.5E-7,0.001031,-6.223E-4,2.241,-0.03249,2.27349,-3.109906971,4.3646393615,-14.8895643172768
-1.3539,0.01855,-1.5E-7,0.001051,-6.468E-4,2.088,-0.03421,2.12221,-2.873260119,4.3954092615,-14.9314464869068
-1.3399,0.0172,-1.5E-7,0.001034,-6.724E-4,1.935,-0.03612,1.97112,-2.641103688,4.4240625715,-14.9700470335558
-1.3259,0.01584,-1.5E-7,0.00104,-6.992E-4,1.783,-0.03823,1.82123,-2.414768857,4.4506090215,-15.0054381413708
-1.3109,0.01449,-1.5E-7,0.00105,-7.33E-4,1.635,-0.04082,1.67582,-2.196832438,4.4768368965,-15.0400251510833
-1.2969,0.01318,-1.6E-7,0.001092,-7.837E-4,1.493,-0.04415,1.53715,-1.993529835,4.4993276865,-15.0693576869943
-1.2829,0.01192,-1.5E-7,0.001088,-7.917E-4,1.359,-0.04623,1.40523,-1.802769567,4.5199243465,-15.0959317828083
-1.2689,0.01073,-1.6E-7,0.001113,-8.404E-4,1.232,-0.04984,1.28184,-1.626526776,4.5387338365,-15.1199368572093
-1.2539,0.009619,-1.5E-7,0.00117,-8.611E-4,1.114,-0.05312,1.16712,-1.463451768,4.5571010365,-15.1431116962893
-1.2399,0.008587,-1.9E-7,0.001179,-9.159E-4,1.004,-0.05744,1.06144,-1.316079456,4.5727009565,-15.1625684148573
-1.2259,0.00764,-1.6E-7,0.001217,-9.389E-4,0.9042,-0.06167,0.96587,-1.184060033,4.5868921265,-15.1800693912803
-1.2119,0.006775,-2.9E-7,0.00129,-9.996E-4,0.8129,-0.06691,0.87981,-1.066241739,4.5998118865,-15.1958215036843
-1.1969,0.005992,-1.9E-7,0.001311,-0.001027,0.73,-0.07232,0.80232,-0.960296808,4.6124278615,-15.2110205427868
-1.1829,0.005287,-1.44E-6,0.001394,-0.001092,0.6552,-0.07889,0.73409,-0.868355061,4.6231827315,-15.2238211058698
-1.1689,0.004654,-7.315E-5,0.001425,-0.00113,0.5879,-0.09422,0.68212,-0.797330068,4.6330962015,-15.2354809017728
-1.1549,0.00409,-1.009E-4,0.001487,-0.001186,0.5276,-0.1053,0.6329,-0.73093621,4.6423013415,-15.2461787657188
-1.1399,0.003588,-2.805E-5,0.00159,-0.001263,0.4738,-0.1057,0.5795,-0.66057205,4.6513943415,-15.2566150776688
-1.1259,0.003143,-3.127E-5,0.001665,-0.001309,0.4257,-0.1159,0.5416,-0.60978744,4.6592420415,-15.2655075940988
-1.1119,0.002749,-3.626E-5,0.001717,-0.001402,0.3831,-0.1276,0.5107,-0.56784733,4.6666081415,-15.2737510374888
-1.0979,0.002403,-4.156E-5,0.001838,-0.001458,0.3451,-0.1406,0.4857,-0.53325003,4.6735829415,-15.2814587190088
-1.0829,0.002098,-4.801E-5,0.00197,-0.001566,0.3115,-0.1554,0.4669,-0.50560601,4.6807274415,-15.2892501393088
-1.0689,0.00183,-5.522E-5,0.00201,-0.001638,0.2817,-0.1718,0.4535,-0.48474615,4.6871702415,-15.2961826044288
-1.0549,0.001595,-6.373E-5,0.002119,-0.001766,0.2553,-0.1904,0.4457,-0.47016893,4.6934646415,-15.3028670099888
-1.0409,0.001389,-7.343E-5,0.002237,-0.001882,0.232,-0.2111,0.4431,-0.46122279,4.6996862415,-15.3093867520288
-1.0259,0.001209,-8.462E-5,0.002364,-0.002012,0.2112,-0.2343,0.4455,-0.45703845,4.7063507415,-15.3162737113288
-1.0119,0.001052,-9.745E-5,0.002502,-0.002125,0.193,-0.2601,0.4531,-0.45849189,4.7126409415,-15.3226824237088
-0.9979,9.154E-4,-1.123E-4,0.002651,-0.002276,0.1768,-0.289,0.4658,-0.46482182,4.7190732415,-15.3291456196788
-0.9839,7.959E-4,-1.294E-4,0.002814,-0.002442,0.1623,-0.321,0.4833,-0.47551887,4.7257169415,-15.3357280045088
-0.9689,6.918E-4,-1.491E-4,0.002991,-0.002624,0.1496,-0.3566,0.5062,-0.49045718,4.7331381915,-15.3429728248838
-0.9549,6.012E-4,-1.718E-4,0.003185,-0.002822,0.1382,-0.3958,0.534,-0.5099166,4.7404195915,-15.3499754413438
-0.9409,5.224E-4,-1.98E-4,0.003397,-0.003037,0.1282,-0.4389,0.5671,-0.53358439,4.7481272915,-15.3572799482738
-0.9269,4.538E-4,-2.281E-4,0.00363,-0.003269,0.1191,-0.486,0.6051,-0.56086719,4.7563326915,-15.3649411093338
-0.9119,3.941E-4,-2.627E-4,0.003886,-0.003516,0.1103,-0.5373,0.6476,-0.59054644,4.7657279415,-15.3735767115588
-0.8979,3.422E-4,-3.026E-4,0.004168,-0.00378,0.1027,-0.5928,0.6955,-0.62448945,4.7751296415,-15.3820819627888
-0.8839,2.972E-4,-3.484E-4,0.004479,-0.004058,0.09594,-0.6524,0.74834,-0.661457726,4.7852365215,-15.3910835930208
-0.8699,2.58E-4,-4.012E-4,0.004821,-0.004349,0.08977,-0.7158,0.80557,-0.700765343,4.7961138915,-15.4006191545038
-0.8549,2.24E-4,-4.618E-4,0.005199,-0.004651,0.0846,-0.7829,0.8675,-0.74162575,4.8086619165,-15.4114370877013
-0.8409,1.945E-4,-5.314E-4,0.005614,-0.004963,0.07987,-0.8532,0.93307,-0.784618563,4.8212659065,-15.4221207978923
-0.8269,1.689E-4,-6.114E-4,0.00607,-0.005283,0.07552,-0.926,1.00152,-0.828156888,4.8348080365,-15.4334102260493
-0.8129,1.466E-4,-7.031E-4,0.006569,-0.00561,0.07149,-1.001,1.07249,-0.871827121,4.8493261065,-15.4453101141123
-0.7979,1.273E-4,-8.084E-4,0.007113,-0.005942,0.06775,-1.077,1.14475,-0.913396025,4.8659554065,-15.4586992877073
-0.7839,1.105E-4,-9.289E-4,0.007703,-0.006278,0.06427,-1.152,1.21627,-0.953434053,4.8824825465,-15.4717670982533
-0.7699,9.599E-5,-0.001067,0.00834,-0.006619,0.06103,-1.227,1.28803,-0.991654297,4.9000126465,-15.4853827167033
-0.7559,8.336E-5,-0.001225,0.009024,-0.006965,0.05801,-1.3,1.35801,-1.026519759,4.9185349265,-15.4995099350953
-0.7409,7.241E-5,-0.001405,0.009753,-0.007319,0.05519,-1.37,1.42519,-1.055923271,4.9394089265,-15.5151282578203
-0.7269,6.29E-5,-0.00161,0.01053,-0.007683,0.05248,-1.435,1.48748,-1.081249212,4.9597976165,-15.5300884652013
-0.7129,5.465E-5,-0.001844,0.01134,-0.008059,0.04996,-1.496,1.54596,-1.102114884,4.9810316965,-15.5453720138733
-0.6989,4.749E-5,-0.00211,0.01219,-0.008453,0.04772,-1.552,1.59972,-1.118044308,5.0030514565,-15.5609131282173
-0.6839,4.128E-5,-0.002411,0.01307,-0.00887,0.04564,-1.602,1.64764,-1.126820996,5.0274066565,-15.5777496179973
-0.6699,7.7E-7,-0.002752,0.01398,-0.009314,0.04056,-1.646,1.68656,-1.129826544,5.0507460565,-15.5935461507773
-0.6559,7.6E-7,-0.003136,0.01492,-0.009791,0.0392,-1.686,1.7252,-1.13155868,5.0746283765,-15.6093758473452
-0.6419,7.5E-7,-0.003568,0.01587,-0.01031,0.03791,-1.721,1.75891,-1.129044329,5.0990171465,-15.6252000684082
-0.6269,7.3E-7,-0.004051,0.01684,-0.01086,0.03669,-1.754,1.79069,-1.122583561,5.1256391465,-15.6420872775832
-0.6129,7.2E-7,-0.00459,0.01782,-0.01147,0.03547,-1.785,1.82047,-1.115766063,5.1509172665,-15.6577557249512
-0.5989,7E-7,-0.005187,0.01881,-0.01212,0.03438,-1.816,1.85038,-1.108192582,5.1766132165,-15.6733234354662
-0.5849,6.9E-7,-0.005845,0.01981,-0.01281,0.0334,-1.849,1.8824,-1.10101576,5.2027426765,-15.6887878938602
-0.5709,6.7E-7,-0.006566,0.02081,-0.01356,0.03233,-1.885,1.91733,-1.094603697,5.2293407865,-15.7041572300593
-0.5559,6.6E-7,-0.00735,0.0218,-0.01435,0.03136,-1.925,1.95636,-1.087540524,5.2583934615,-15.7205233117168
-0.5419,6.4E-7,-0.008194,0.0228,-0.01517,0.03041,-1.971,2.00141,-1.084564079,5.2860978515,-15.7357280439377
-0.5279,6.2E-7,-0.009095,0.02378,-0.01602,0.02945,-2.023,2.05245,-1.083488355,5.3144748715,-15.7509044109757
-0.5139,6E-7,-0.01091,0.02476,-0.0169,0.02854,-2.097,2.12554,-1.092315006,5.3437208015,-15.7661350345027
-0.4989,5.8E-7,-0.01117,0.02572,-0.01778,0.02769,-2.146,2.17369,-1.084453941,5.3759650265,-15.7824608016053
-0.4849,5.6E-7,-0.0122,0.02665,-0.01865,0.02676,-2.213,2.23976,-1.086059624,5.4068591765,-15.7976543965603
-0.4709,5.4E-7,-0.01325,0.02754,-0.01952,0.02583,-2.283,2.30883,-1.087228047,5.4386993065,-15.8128674102573
-0.4569,5.2E-7,-0.01428,0.02839,-0.02036,0.02495,-2.352,2.37695,-1.086028455,5.4714997665,-15.8280802057713
-0.4419,5E-7,-0.01528,0.02919,-0.02116,0.02407,-2.419,2.44307,-1.079592633,5.5076499165,-15.8443223639313
-0.4279,4.8E-7,-0.01622,0.02991,-0.02191,0.02324,-2.481,2.50424,-1.071564296,5.5422810865,-15.8593804624343
-0.4139,4.5E-7,-0.01708,0.03054,-0.0226,0.02231,-2.534,2.55631,-1.058056709,5.5777049365,-15.8742878094693
-0.3999,4.3E-7,-0.01782,0.03107,-0.02323,0.02142,-2.576,2.59742,-1.038708258,5.6137810465,-15.8889651642383
-0.3849,4.1E-7,-0.01843,0.03147,-0.02377,0.02049,-2.603,2.62349,-1.009781301,5.6529378715,-15.9043288359308
-0.3709,3.9E-7,-0.01889,0.03174,-0.02423,0.0196,-2.613,2.6326,-0.97643134,5.6897305015,-15.9182323244178
-0.3569,3.6E-7,-0.01917,0.03185,-0.02458,0.01875,-2.604,2.62275,-0.936059475,5.7265179515,-15.9316197601228
-0.3429,3.4E-7,-0.01928,0.03179,-0.02483,0.01781,-2.578,2.59581,-0.890103249,5.7630478715,-15.9444028991908
-0.3279,3.2E-7,-0.01922,0.03155,-0.02496,0.0169,-2.535,2.5519,-0.83676801,5.8016556965,-15.9573544336333
-0.3139,3E-7,-0.01899,0.03113,-0.02496,0.01598,-2.462,2.47798,-0.777837922,5.8368648565,-15.9686566751573
-0.2999,2.8E-7,-0.01861,0.03052,-0.02484,0.01508,-2.378,2.39308,-0.717684692,5.8709622765,-15.9791253334553
-0.2859,2.6E-7,-0.0181,0.02972,-0.02458,0.0142,-2.283,2.2972,-0.65676948,5.9037942365,-15.9887465126593
-0.2709,2.4E-7,-0.01748,0.02875,-0.02418,0.01339,-2.167,2.18039,-0.590667651,5.9373761615,-15.9981022911418
-0.2569,2.2E-7,-0.0168,0.02762,-0.02364,0.01249,-2.047,2.05949,-0.529082981,5.9670553215,-16.0059405455658
-0.2429,2E-7,-0.01607,0.02635,-0.02297,0.01168,-1.919,1.93068,-0.468962172,5.9949865115,-16.0129268616368
-0.2289,1.8E-7,-0.01533,0.02496,-0.02218,0.01087,-1.789,1.79987,-0.411990243,6.0211003615,-16.0190935285418
-0.2139,1.7E-7,-0.01461,0.02349,-0.02127,0.01013,-1.659,1.66913,-0.357026907,6.0471178615,-16.0248611571668
-0.1999,1.5E-7,-0.01393,0.02196,-0.02027,0.009435,-1.532,1.541435,-0.3081328565,6.0695918165,-16.0295172755113
-0.1859,1.4E-7,-0.01333,0.02041,-0.01919,0.008853,-1.409,1.417853,-0.2635788727,6.0903068325,-16.0335192576157
-0.1719,1.2E-7,-0.01282,0.01884,-0.01804,0.008227,-1.293,1.301227,-0.2236809213,6.1093403925,-16.0369300761737
-0.1569,1.1E-7,-0.01242,0.0173,-0.01686,0.007717,-1.185,1.192717,-0.1871372973,6.1280449725,-16.0400112128132
-0.1429,1E-7,-0.01215,0.0158,-0.01565,0.00726,-1.087,1.09426,-0.156369754,6.1440538115,-16.0424157621723
-0.1289,9E-8,-0.01203,0.01437,-0.01445,0.006899,-0.9985,1.005399,-0.1295959311,6.1587514245,-16.044417521968
-0.1149,8E-8,-0.01207,0.01301,-0.01326,0.006617,-0.9205,0.927117,-0.1065257433,6.1722790365,-16.0460703736887
-0.0999,7E-8,-0.01228,0.01173,-0.01211,0.006418,-0.8535,0.859918,-0.0859058082,6.185681799,-16.047513610325
-0.0859,6E-8,-0.01268,0.01055,-0.011,0.006371,-0.7971,0.803471,-0.0690181589,6.197325522,-16.0485980780947
-0.0719,6E-8,-0.01328,0.009464,-0.009955,0.006275,-0.752,0.758275,-0.0545199725,6.208257744,-16.0494628450145
-0.0579,5E-8,-0.0141,0.008474,-0.008971,0.006346,-0.7178,0.724146,-0.0419280534,6.218634691,-16.0501379811958
-0.0429,5E-8,-0.01514,0.00758,-0.008055,0.00651,-0.6946,0.70111,-0.030077619,6.229324111,-16.0506780237388
-0.0289,4E-8,-0.01643,0.006779,-0.007211,0.006772,-0.6824,0.689172,-0.0199170708,6.239056085,-16.0510279865674
-0.0149,4E-8,-0.01799,0.006066,-0.006442,0.007133,-0.6812,0.688333,-0.0102561617,6.24869862,-16.0512391991949
-9E-4,4E-8,-0.01982,0.005438,-0.005741,0.007648,-0.6907,0.698348,-6.285132E-4,6.258405387,-16.0513153919192
0.0141,3E-8,-0.02195,0.004887,-0.005113,0.008159,-0.7113,0.719459,0.0101443719,,
0.0281,3E-8,-0.0244,0.004409,-0.00455,0.008833,-0.743,0.751833,0.0211265073,,
0.0421,3E-8,-0.02718,0.003999,-0.004051,0.009605,-0.7859,0.795505,0.0334907605,,
0.0561,3E-8,-0.0303,0.00365,-0.003611,0.01049,-0.8401,0.85059,0.047718099,,
0.0711,3E-8,-0.03377,0.003356,-0.003225,0.01148,-0.9055,0.91698,0.065197278,,
0.0851,3E-8,-0.03759,0.003114,-0.00289,0.01263,-0.9823,0.99493,0.084668543,,
0.0991,3E-8,-0.04175,0.002914,-0.002601,0.01375,-1.07,1.08375,0.107399625,,
0.1131,3E-8,-0.04624,0.002754,-0.002355,0.015,-1.168,1.183,0.1337973,,
0.1281,3E-8,-0.05102,0.002627,-0.002146,0.01632,-1.277,1.29332,0.165674292,,
0.1421,4E-8,-0.05605,0.002531,-0.001971,0.0177,-1.394,1.4117,0.20060257,,
0.1561,4E-8,-0.06126,0.002456,-0.001829,0.0191,-1.521,1.5401,0.24040961,,
0.1701,4E-8,-0.06656,0.002406,-0.001715,0.02062,-1.654,1.67462,0.284852862,,
0.1851,4E-8,-0.07185,0.002369,-0.001625,0.02195,-1.792,1.81395,0.335762145,,
0.1991,4E-8,-0.07701,0.002344,-0.001557,0.02334,-1.933,1.95634,0.389507294,,
0.2131,5E-8,-0.08191,0.002324,-0.001507,0.02477,-2.074,2.09877,0.447247887,,
0.2271,5E-8,-0.0864,0.002311,-0.001473,0.02593,-2.213,2.23893,0.508461003,,
0.2421,5E-8,-0.09034,0.002299,-0.001453,0.0271,-2.346,2.3731,0.57452751,,
0.2561,5E-8,-0.09359,0.002282,-0.001443,0.02815,-2.472,2.50015,0.640288415,,
0.2701,6E-8,-0.09604,0.002265,-0.001441,0.02908,-2.588,2.61708,0.706873308,,
0.2841,6E-8,-0.09758,0.002244,-0.001444,0.0299,-2.692,2.7219,0.77329179,,
0.2991,6E-8,-0.09817,0.002218,-0.001451,0.03058,-2.782,2.81258,0.841242678,,
0.3131,6E-8,-0.09776,0.002181,-0.001457,0.03113,-2.858,2.88913,0.904586603,,
0.3271,7E-8,-0.09638,0.002143,-0.001464,0.03157,-2.918,2.94957,0.964804347,,
0.3411,7E-8,-0.09408,0.002099,-0.001469,0.0319,-2.964,2.9959,1.02190149,,
0.3561,7E-8,-0.09096,0.002046,-0.001473,0.03213,-2.995,3.02713,1.077960993,,
0.3701,7E-8,-0.08711,0.001993,-0.00147,0.03227,-3.013,3.04527,1.127054427,,
0.3841,7E-8,-0.08268,0.001937,-0.001465,0.03234,-3.018,3.05034,1.171635594,,
0.3981,7E-8,-0.07781,0.001873,-0.001452,0.03234,-3.011,3.04334,1.211553654,,
0.4131,7E-8,-0.07265,0.001813,-0.001437,0.0323,-2.992,3.0243,1.24933833,,
0.4271,8E-8,-0.06731,0.001751,-0.001416,0.03223,-2.963,2.99523,1.279262733,,
0.4411,8E-8,-0.06194,0.001685,-0.001386,0.03213,-2.922,2.95413,1.303066743,,
0.4551,8E-8,-0.05661,0.001623,-0.001354,0.03202,-2.868,2.90002,1.319799102,,
0.4701,8E-8,-0.05146,0.001558,-0.001314,0.03191,-2.807,2.83891,1.334571591,,
0.4841,8E-8,-0.04652,0.001499,-0.001275,0.0318,-2.734,2.7658,1.33892378,,
0.4981,8E-8,-0.04186,0.001437,-0.001231,0.03169,-2.65,2.68169,1.335749789,,
0.5121,8E-8,-0.03751,0.001376,-0.001182,0.03161,-2.556,2.58761,1.325115081,,
0.5261,8E-8,-0.03347,0.001318,-0.001134,0.03153,-2.452,2.48353,1.306585133,,
0.5411,8E-8,-0.02977,0.001263,-0.001081,0.03149,-2.34,2.37149,1.283213239,,
0.5551,8E-8,-0.02639,0.001216,-0.001028,0.03145,-2.22,2.25145,1.249779895,,
0.5691,8E-8,-0.02334,0.001171,-9.802E-4,0.03174,-2.093,2.12474,1.209189534,,
0.5831,8E-8,-0.02058,0.001132,-9.245E-4,0.03181,-1.963,1.99481,1.163173711,,
0.5981,8E-8,-0.01812,0.001088,-8.796E-4,0.03167,-1.831,1.86267,1.114062927,,
0.6121,8E-8,-0.01592,0.00105,-8.362E-4,0.03179,-1.699,1.73079,1.059416559,,
0.6261,8E-8,-0.01396,0.001011,-7.947E-4,0.03193,-1.569,1.60093,1.002342273,,
0.6401,8E-8,-0.01223,9.759E-4,-7.592E-4,0.03213,-1.442,1.47413,0.943590613,,
0.6551,8E-8,-0.01069,9.424E-4,-7.205E-4,0.03236,-1.319,1.35136,0.885275936,,
0.6691,8E-8,-0.009344,9.108E-4,-6.858E-4,0.03263,-1.203,1.23563,0.826760033,,
0.6831,8E-8,-0.008156,8.806E-4,-6.535E-4,0.03294,-1.092,1.12494,0.768446514,,
0.6971,8E-8,-0.007113,8.521E-4,-6.242E-4,0.03329,-0.9894,1.02269,0.712917199,,
0.7121,8E-8,-0.006199,8.252E-4,-5.971E-4,0.03368,-0.8938,0.92748,0.660458508,,
0.7261,8E-8,-0.005399,8E-4,-5.723E-4,0.03411,-0.8059,0.84001,0.609931261,,
0.7401,8E-8,-0.0047,7.754E-4,-5.498E-4,0.03456,-0.7256,0.76016,0.562594416,,
0.7541,8E-8,-0.004089,7.524E-4,-5.288E-4,0.03505,-0.6526,0.68765,0.518556865,,
0.7691,8E-8,-0.003556,7.306E-4,-5.098E-4,0.03557,-0.5866,0.62217,0.478510947,,
0.7831,8E-8,-0.003091,7.097E-4,-4.924E-4,0.03611,-0.5274,0.56351,0.441284681,,
0.7971,8E-8,-0.002687,6.902E-4,-4.765E-4,0.03668,-0.4744,0.51108,0.407381868,,
0.8111,8E-8,-0.002334,6.709E-4,-4.621E-4,0.03725,-0.4272,0.46445,0.376715395,,
0.8261,8E-8,-0.002027,6.527E-4,-4.486E-4,0.03783,-0.3853,0.42313,0.349547693,,
0.8401,8E-8,-0.001761,6.352E-4,-4.364E-4,0.0384,-0.3482,0.3866,0.32478266,,
0.8541,8E-8,-0.001529,6.182E-4,-4.251E-4,0.03896,-0.3156,0.35456,0.302829696,,
0.8681,8E-8,-0.001327,6.018E-4,-4.148E-4,0.0395,-0.2869,0.3264,0.28334784,,
0.8831,8E-8,-0.001152,5.859E-4,-4.053E-4,0.04001,-0.2619,0.30191,0.266616721,,
0.8971,8E-8,-9.998E-4,5.7E-4,-3.965E-4,0.04044,-0.24,0.28044,0.251582724,,
0.9111,8E-8,-8.677E-4,5.546E-4,-3.885E-4,0.04082,-0.2212,0.26202,0.238726422,,
