,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated Y1,Integrated Y2,Integrated Y3,Integrated Y4,Integrated Y5,Integrated Y6,Integrated Y7,Integrated Y8,Integrated Y9,Integrated Y10,Integrated Y11,Integrated Y12,,,,,Integrated Y13,Integrated Y14
,s,,py,,pz,,px,,dxy,,dyz,,dz2,,dxz,,dx2-dy2,,t2g,,eg,,t2g_tot,eg_tot,t2g*E,eg*E,t2g_up*E,t2g_down*E,eg_up*E,eg_down*E,"Integrate of T x=(-21.6803,-0.0143) Area = 2.24703","Integrate of U x=(-21.6803,-0.0143) Area = -1.44937","Integrate of V x=(-21.6803,-0.0143) Area = 1.83374","Integrate of W x=(-21.6803,-0.0143) Area = -1.75636","Integrate of X x=(-21.6803,-0.0143) Area = 3.69639","Integrate of Y x=(-21.6803,-0.0143) Area = 3.5901","Integrate of Z x=(-21.6803,-0.0143) Area = -9.45528","Integrate of AA x=(-21.6803,-0.0143) Area = -4.84644","Integrate of AB x=(-21.6803,-0.0143) Area = -5.82819","Integrate of AC x=(-21.6803,-0.0143) Area = 3.62708","Integrate of AD x=(-21.6803,-0.0143) Area = -2.9336","Integrate of AE x=(-21.6803,-0.0143) Area = 1.91283",,,,,"Integrate of AT x=(-21.6803,-0.0143) Area = 4.52036","Integrate of AU x=(-21.6803,-0.0143) Area = -6.19123"
-2.7113,6.332E-5,-6.802E-5,3.59E-6,-4.19E-6,4.788E-4,-4.435E-4,0.01881,-0.01647,3.625E-4,-4.662E-4,0.1885,-0.03627,1.407E-4,-9.012E-5,0.004222,-0.002497,5.904E-5,-3.236E-5,0.1930845,-0.0392332,1.9974E-4,-1.2248E-4,0.2323177,3.2222E-4,-0.62988298001,-8.73635086E-4,-0.52351000485,0.10637297516,-5.41555062E-4,3.32080024E-4,0.691293350425,-0.523605314815,0.1304219169,-0.11625987782,1.21489866524,0.24668179472,-6.82516221902906,-1.88568546324699,-3.80637748348566,3.01878473554341,-0.987741943654264,0.897943519592721,0.1928627,-0.03885712,0.23171982,-0.628261947966,0.490598867865,-2.64995861519301
-2.6973,5.537E-5,-5.942E-5,3.14E-6,-3.66E-6,5.012E-4,-4.649E-4,0.01643,-0.01437,3.161E-4,-4.056E-4,0.1912,-0.03701,1.237E-4,-7.883E-5,0.004348,-0.002474,5.165E-5,-2.823E-5,0.1958641,-0.0398896,1.7535E-4,-1.0706E-4,0.2357537,2.8241E-4,-0.63589845501,-7.61744493E-4,-0.52830423693,0.10759421808,-4.72971555E-4,2.88772938E-4,0.694015990625,-0.524159174415,0.13042454253,-0.1162614846,1.21817516504,0.24668602713,-6.8340226890742,-1.88569691090404,-3.81374018317812,3.02028250589609,-0.987749045340583,0.897947865563455,0.1956717,-0.03956283,0.23523453,-0.634498097769,0.493867548315,-2.65879793551315
-2.6823,4.835E-5,-5.184E-5,2.74E-6,-3.19E-6,5.218E-4,-4.853E-4,0.01434,-0.01253,2.596E-4,-3.526E-4,0.1939,-0.03782,1.086E-4,-6.89E-5,0.004344,-0.002455,4.512E-5,-2.462E-5,0.1985036,-0.0406276,1.5372E-4,-9.352E-5,0.2391312,2.4724E-4,-0.64142161776,-6.63171852E-4,-0.53244620628,0.10897541148,-4.12323156E-4,2.50848696E-4,0.696973748375,-0.524763053415,0.130427010555,-0.11626298895,1.22173680179,0.246689999505,-6.84360258961998,-1.88570759777663,-3.82169581150219,3.02190677811779,-0.987755685050916,0.89795191272571,0.1983526,-0.0403439,0.2386965,-0.64025562195,0.49742203104,-2.66835858841105
-2.6683,4.217E-5,-4.517E-5,2.4E-6,-2.78E-6,5.399E-4,-5.044E-4,0.01249,-0.01091,2.262E-4,-2.908E-4,0.1975,-0.0387,9.543E-5,-6.017E-5,0.00425,-0.002437,3.94E-5,-2.144E-5,0.2019762,-0.0414278,1.3483E-4,-8.161E-5,0.243404,2.1644E-4,-0.6494748932,-5.77526852E-4,-0.53893309446,0.11054179874,-3.59766889E-4,2.17759963E-4,0.699777106975,-0.525337441215,0.130429030405,-0.11626421486,1.22511454819,0.246693245265,-6.8526388651967,-1.88571628266755,-3.82919546660737,3.02344339858933,-0.987761089681231,0.897955192986323,0.20184543,-0.04119717,0.2430426,-0.64851056958,0.50079420474,-2.67737995175176
-2.6533,3.675E-5,-3.933E-5,2.1E-6,-2.42E-6,5.563E-4,-5.218E-4,0.01088,-0.009493,1.746E-4,-2.526E-4,0.2011,-0.03965,8.384E-5,-5.252E-5,0.004244,-0.002422,3.439E-5,-1.866E-5,0.2055186,-0.0423246,1.1823E-4,-7.118E-5,0.2478432,1.8941E-4,-0.65760236256,-5.02561553E-4,-0.54530250138,0.11229986118,-3.13699659E-4,1.88861894E-4,0.702833317975,-0.525965584215,0.130430928355,-0.116265360785,1.22879890219,0.24669628914,-6.8624419446149,-1.88572438333059,-3.83732723357617,3.02511471103873,-0.987766140680341,0.89795824265025,0.20542784,-0.04212452,0.24755236,-0.656830676788,0.50447366694,-2.68717001109952
-2.6393,3.199E-5,-3.421E-5,1.83E-6,-2.1E-6,5.702E-4,-5.384E-4,0.009463,-0.008252,1.522E-4,-2.036E-4,0.2054,-0.04068,7.371E-5,-4.582E-5,0.004255,-0.002481,3.002E-5,-1.625E-5,0.2098072,-0.0433646,1.0373E-4,-6.207E-5,0.2531718,1.658E-4,-0.66819633174,-4.3759594E-4,-0.55374414296,0.11445218878,-2.73774589E-4,1.63821351E-4,0.705740598575,-0.526565408615,0.130432482075,-0.116266293535,1.23230600719,0.24669877561,-6.871722535475,-1.88573096443304,-3.84502056008655,3.02670197538845,-0.987770253000077,0.897960711432965,0.20972871,-0.04320682,0.25293553,-0.667572744329,0.50797708217,-2.69644083504733
-2.6243,2.782E-5,-2.974E-5,1.6E-6,-1.82E-6,5.818E-4,-5.509E-4,0.008226,-0.007169,1.326E-4,-1.598E-4,0.2105,-0.04175,6.488E-5,-3.998E-5,0.004269,-0.002406,2.621E-5,-1.413E-5,0.2149016,-0.0443158,9.109E-5,-5.411E-5,0.2592174,1.452E-4,-0.68026422282,-3.8104836E-4,-0.56396626888,0.11629795394,-2.39047487E-4,1.42000873E-4,0.708925914575,-0.527223011615,0.130433943225,-0.116267164885,1.23614892619,0.24670110811,-6.8818359896342,-1.88573710426529,-3.85340338817535,3.02843260145885,-0.987774099165647,0.897963005099645,0.21483388,-0.04419598,0.25902986,-0.679772061598,0.511816822595,-2.70654592109179
-2.6103,2.419E-5,-2.584E-5,1.4E-6,-1.58E-6,5.904E-4,-5.62E-4,0.007146,-0.006225,1.156E-4,-1.308E-4,0.2154,-0.04289,5.717E-5,-3.488E-5,0.004284,-0.002396,2.289E-5,-1.229E-5,0.2197996,-0.0454168,8.006E-5,-4.717E-5,0.2652164,1.2723E-4,-0.69229436892,-3.32108469E-4,-0.57374289588,0.11855147304,-2.08980618E-4,1.23127851E-4,0.711968822975,-0.527851139815,0.130435141275,-0.116267873845,1.23981996279,0.24670301512,-6.89144389977638,-1.8857420963631,-3.86136735232867,3.03007654744771,-0.987777235362382,0.897964861000713,0.21974117,-0.04532088,0.26506205,-0.691891469115,0.515485465965,-2.71614756580678
-2.5953,2.101E-5,-2.244E-5,1.23E-6,-1.38E-6,5.966E-4,-5.708E-4,0.006204,-0.005402,1.008E-4,-1.136E-4,0.2211,-0.04413,5.048E-5,-3.044E-5,0.004305,-0.002401,2E-5,-1.07E-5,0.2255058,-0.0466446,7.048E-5,-4.114E-5,0.2721504,1.1162E-4,-0.70631193312,-2.89687386E-4,-0.58525520274,0.12105673038,-1.82916744E-4,1.06770642E-4,0.715308613475,-0.528541600315,0.130436270325,-0.11626853617,1.24385021379,0.246704806495,-6.90193344704168,-1.88574675983201,-3.87005983806832,3.03187360897336,-0.987780174592597,0.897966585239411,0.22545548,-0.04656144,0.27201692,-0.705965512476,0.51951355824,-2.72663149316871
-2.5813,1.824E-5,-1.947E-5,1.08E-6,-1.21E-6,6.003E-4,-5.771E-4,0.005384,-0.004687,8.793E-5,-9.863E-5,0.2271,-0.04532,4.467E-5,-2.658E-5,0.004331,-0.002381,1.75E-5,-9.3E-6,0.23151893,-0.04779963,6.217E-5,-3.588E-5,0.27931856,9.805E-5,-0.721004998928,-2.53096465E-4,-0.597619814009,0.123385184919,-1.60479421E-4,9.2617044E-5,0.718507786585,-0.529202709925,0.130437198875,-0.11626907531,1.24771049651,0.246706274185,-6.91192466556602,-1.88575055931897,-3.87833996318557,3.03358470238045,-0.987782578365752,0.897967980953213,0.23147567,-0.04772758,0.27920325,-0.720707349225,0.52337209943,-2.73661820320062
-2.5663,1.584E-5,-1.69E-5,9.5E-7,-1.06E-6,6.018E-4,-5.811E-4,0.00467,-0.004064,7.675E-5,-8.563E-5,0.2337,-0.04658,3.965E-5,-2.322E-5,0.004366,-0.002375,1.533E-5,-8.1E-6,0.23814275,-0.04904063,5.498E-5,-3.132E-5,0.28718338,8.63E-5,-0.736998708094,-2.2147169E-4,-0.611145739325,0.125852968769,-1.41095174E-4,8.0376516E-5,0.722030249185,-0.529929011875,0.1304380775,-0.11626957931,1.25195926106,0.24670765681,-6.92285969336868,-1.88575411858013,-3.88740570483557,3.03545398853311,-0.987784840175214,0.897969278404913,0.23810565,-0.04897822,0.28708387,-0.736743335581,0.52761925283,-2.74754908333666
-2.5523,1.374E-5,-1.466E-5,8.4E-7,-9.3E-7,6.008E-4,-5.829E-4,0.004049,-0.003523,6.704E-5,-7.435E-5,0.2398,-0.04786,3.528E-5,-2.03E-5,0.004411,-0.00237,1.345E-5,-7.05E-6,0.24427804,-0.05030435,4.873E-5,-2.735E-5,0.29458239,7.608E-5,-0.751862633997,-1.94178984E-4,-0.623470841492,0.128391792505,-1.24373579E-4,6.9805405E-5,0.725407194715,-0.530624426735,0.13043880347,-0.11626999,1.25603162145,0.24670879347,-6.93328172276332,-1.88575702813485,-3.89604802090129,3.03723370186203,-0.987786698456485,0.89797032967836,0.24424628,-0.0502503,0.29449658,-0.751643621134,0.53169031598,-2.75796779203367
-2.5373,1.192E-5,-1.271E-5,7.4E-7,-8.2E-7,5.981E-4,-5.825E-4,0.00351,-0.003053,5.863E-5,-6.456E-5,0.2462,-0.04915,3.152E-5,-1.777E-5,0.00447,-0.002368,1.182E-5,-6.15E-6,0.25072863,-0.05158256,4.334E-5,-2.392E-5,0.30231119,6.726E-5,-0.767054182387,-1.70658798E-4,-0.636173752899,0.130880429488,-1.09966582E-4,6.0692216E-5,0.72911974474,-0.53138857856,0.130439493995,-0.116270374525,1.2605083233,0.24670986852,-6.9446735988862,-1.88575976441821,-3.90549535535922,3.03917824352698,-0.987788456007693,0.897971308410517,0.25070152,-0.05153577,0.30223729,-0.766866675917,0.536165820005,-2.76935661926155
-2.5233,1.034E-5,-1.102E-5,6.5E-7,-7.2E-7,5.937E-4,-5.802E-4,0.003042,-0.002645,5.133E-5,-5.607E-5,0.2524,-0.0505,2.826E-5,-1.558E-5,0.004547,-0.002375,1.042E-5,-5.36E-6,0.25699833,-0.05293107,3.868E-5,-2.094E-5,0.3099294,5.962E-5,-0.78204485502,-1.50439146E-4,-0.648483886089,0.133560968931,-9.7601244E-5,5.2837902E-5,0.73267383346,-0.53212017397,0.130440068135,-0.116270688545,1.26479400743,0.24671075668,-6.95551729214805,-1.88576201210382,-3.91448795883214,3.04102933331591,-0.987789908982475,0.897972103121343,0.25697526,-0.05289058,0.30986584,-0.781884474072,0.540450541915,-2.78019787731147
-2.5083,8.96E-6,-9.55E-6,5.8E-7,-6.4E-7,5.883E-4,-5.761E-4,0.002635,-0.002292,4.5E-5,-4.871E-5,0.2589,-0.05174,2.545E-5,-1.368E-5,0.00465,-0.002377,9.21E-6,-4.68E-6,0.263595,-0.05416571,3.466E-5,-1.836E-5,0.31776071,5.302E-5,-0.797039188893,-1.32990066E-4,-0.6611753385,0.135863850393,-8.6937678E-5,4.6052388E-5,0.736578283435,-0.53292339982,0.130440618185,-0.116270983295,1.269501683255,0.24671160148,-6.96736042247739,-1.88576413782291,-3.92431040301656,3.04305001946084,-0.98779129302439,0.897972844798518,0.26357545,-0.05413068,0.31770613,-0.796902285879,0.54515733169,-2.79203877801111
-2.4943,7.77E-6,-8.28E-6,5.2E-7,-5.6E-7,5.816E-4,-5.703E-4,0.002283,-0.001985,3.951E-5,-4.233E-5,0.264,-0.05302,2.301E-5,-1.204E-5,0.004779,-0.00239,8.17E-6,-4.1E-6,0.26881851,-0.05545233,3.118E-5,-1.614E-5,0.32427084,4.732E-5,-0.808828756212,-1.18030276E-4,-0.670514009493,0.138314746719,-7.7772274E-5,4.0258002E-5,0.740305178005,-0.5336907261,0.130441079065,-0.116271224795,1.273995904105,0.24671230386,-6.97860149809313,-1.8857658949653,-3.93363222845251,3.04496926964062,-0.987792445994054,0.897973448971248,0.26880201,-0.05542204,0.32422405,-0.808712047915,0.54965084295,-2.80327807834766
-2.4793,6.74E-6,-7.17E-6,4.6E-7,-5E-7,5.745E-4,-5.635E-4,0.001977,-0.001719,3.475E-5,-3.68E-5,0.269,-0.0543,2.09E-5,-1.061E-5,0.004943,-0.002411,7.27E-6,-3.59E-6,0.27397775,-0.0567478,2.817E-5,-1.42E-5,0.33072555,4.237E-5,-0.819967856115,-1.05047941E-4,-0.679273035575,0.14069482054,-6.9841881E-5,3.520606E-5,0.744376149955,-0.534532227075,0.13044152419,-0.116271452345,1.27890837703,0.246712976535,-6.99081747268558,-1.88576756805193,-3.94375563129052,3.04706184139506,-0.987793553100216,0.897974014951713,0.2739639,-0.05672161,0.33068551,-0.819868584943,0.55456266465,-2.8154924330941
-2.4653,5.84E-6,-6.22E-6,4.2E-7,-4.5E-7,5.671E-4,-5.559E-4,0.001712,-0.001488,3.062E-5,-3.202E-5,0.2731,-0.05556,1.906E-5,-9.38E-6,0.005148,-0.002444,6.5E-6,-3.15E-6,0.27827862,-0.05803602,2.556E-5,-1.253E-5,0.33631464,3.809E-5,-0.829116481992,-9.3903277E-5,-0.686040281886,0.143076200106,-6.3013068E-5,3.0890209E-5,0.748241944545,-0.535335713815,0.1304419003,-0.116271639455,1.28357765836,0.246713539755,-7.00236106305233,-1.88576896071046,-3.95331282451275,3.04904823853959,-0.987794483084859,0.897974477625596,0.27826706,-0.05801338,0.33628044,-0.829032168732,0.5592314263,-2.82703473836982
-2.4503,5.06E-6,-5.39E-6,3.8E-7,-4E-7,5.602E-4,-5.478E-4,0.001482,-0.001288,2.704E-5,-2.787E-5,0.2768,-0.05679,1.748E-5,-8.31E-6,0.005407,-0.00249,5.84E-6,-2.78E-6,0.28223404,-0.05930787,2.332E-5,-1.109E-5,0.34154191,3.441E-5,-0.836880142073,-8.4314823E-5,-0.691558068212,0.145322073861,-5.7140996E-5,2.7173827E-5,0.752445789495,-0.53621579299,0.1304422669,-0.116271816605,1.288661582485,0.246714083505,-7.01485603773282,-1.88577029734621,-3.96364481213848,3.05121122559434,-0.987795384240339,0.897974913105866,0.28222448,-0.05928831,0.34151279,-0.836808789337,0.564314875525,-2.83952854555534
-2.4363,4.39E-6,-4.67E-6,3.4E-7,-3.6E-7,5.531E-4,-5.397E-4,0.001283,-0.001115,2.391E-5,-2.428E-5,0.2784,-0.05809,1.607E-5,-7.39E-6,0.005705,-0.002553,5.27E-6,-2.45E-6,0.28412891,-0.06066728,2.134E-5,-9.84E-6,0.34479619,3.118E-5,-0.840026957697,-7.5963834E-5,-0.692223263433,0.147803694264,-5.1990642E-5,2.3973192E-5,0.756410330145,-0.53705561904,0.13044257952,-0.116271963115,1.293465949185,0.246714542635,-7.02659438743121,-1.88577141929681,-3.97333128146,3.05326310597121,-0.987796148161805,0.897975271134999,0.28412107,-0.06065039,0.34477146,-0.839966707998,0.569118865275,-2.85126597403669
-2.4213,3.81E-6,-4.05E-6,3.1E-7,-3.3E-7,5.471E-4,-5.314E-4,0.001111,-9.652E-4,2.119E-5,-2.118E-5,0.2793,-0.05922,1.483E-5,-6.6E-6,0.006069,-0.002628,4.79E-6,-2.18E-6,0.28539019,-0.06186918,1.962E-5,-8.78E-6,0.34725937,2.84E-5,-0.840819112581,-6.876492E-5,-0.691015267047,0.149803845534,-4.7505906E-5,2.1259014E-5,0.760681723395,-0.53797464249,0.13044288672,-0.116272102765,1.298656365885,0.246714989485,-7.03920073295829,-1.88577250476246,-3.9837055704386,3.0554951625197,-0.987796894385915,0.897975610376544,0.28538383,-0.0618546,0.34723843,-0.840768410559,0.57430893945,-2.86387148742586
-2.4073,3.3E-6,-3.51E-6,2.9E-7,-3E-7,5.427E-4,-5.239E-4,9.613E-4,-8.354E-4,1.883E-5,-1.849E-5,0.2794,-0.06037,1.375E-5,-5.91E-6,0.006525,-0.002725,4.37E-6,-1.94E-6,0.28594383,-0.06311349,1.812E-5,-7.85E-6,0.34905732,2.597E-5,-0.840285686436,-6.2517581E-5,-0.688352581959,0.151933104477,-4.3620276E-5,1.8897305E-5,0.764681061535,-0.53884952118,0.1304431509,-0.116272219175,1.303530582715,0.246715370075,-7.05096846655141,-1.88577342373997,-3.99336114538164,3.05760732116978,-0.987797532269189,0.897975891470777,0.28593875,-0.06310091,0.34903966,-0.840243173518,0.57918288608,-2.8756385685144
-2.3923,2.86E-6,-3.04E-6,2.6E-7,-2.7E-7,5.388E-4,-5.174E-4,8.32E-4,-7.23E-4,1.674E-5,-1.616E-5,0.277,-0.06147,1.276E-5,-5.31E-6,0.007012,-0.002843,4.02E-6,-1.74E-6,0.28402874,-0.06432916,1.678E-5,-7.05E-6,0.3483579,2.383E-5,-0.83337660417,-5.7008509E-5,-0.679481954702,0.153894649468,-4.0142794E-5,1.6865715E-5,0.76895585581,-0.539805341055,0.13044341265,-0.116272330925,1.308761196865,0.246715743575,-7.06352093373096,-1.88577432018564,-4.0036199044066,3.05990102932436,-0.987798160492214,0.897976159693427,0.28402476,-0.06431831,0.34834307,-0.833341126361,0.584413256555,-2.88819045076349
-2.3783,2.48E-6,-2.64E-6,2.4E-7,-2.5E-7,5.412E-4,-5.119E-4,7.2E-4,-6.257E-4,1.494E-5,-1.414E-5,0.2743,-0.06251,1.192E-5,-4.8E-6,0.00953,-0.002984,4.02E-6,-1.56E-6,0.28384494,-0.06550814,1.594E-5,-6.36E-6,0.34935308,2.23E-5,-0.830866430164,-5.303609E-5,-0.675068420802,0.155798009362,-3.7910102E-5,1.5125988E-5,0.77293097157,-0.540714202155,0.13044364169,-0.116272424795,1.313645173725,0.246716066485,-7.07517063497129,-1.88577509049784,-4.01310175703512,3.06206887793617,-0.987798706862486,0.897976383635348,0.28384192,-0.0654988,0.34934072,-0.830837034376,0.589297043085,-2.89983969788865
-2.3633,2.16E-6,-2.22E-6,2.2E-7,-2.3E-7,5.416E-4,-5.079E-4,6.231E-4,-5.104E-4,1.334E-5,-1.224E-5,0.2692,-0.06346,1.112E-5,-4.26E-6,0.01128,-0.003149,4.04E-6,-1.32E-6,0.28049334,-0.06662124,1.516E-5,-5.58E-6,0.34711458,2.074E-5,-0.820335886914,-4.9014842E-5,-0.662889910422,0.157445976492,-3.5827628E-5,1.3187214E-5,0.77716350867,-0.541705172505,0.13044387494,-0.116272514345,1.318868681175,0.246716389285,-7.08755465234938,-1.88577585587983,-4.0231364445193,3.06441820783008,-0.987799259895461,0.897976595984363,0.28049112,-0.06661326,0.34710438,-0.820311781254,0.594520381335,-2.91222331400588
-2.3493,1.81E-6,-1.88E-6,2.1E-7,-2.1E-7,5.412E-4,-5.062E-4,5.077E-4,-4.221E-4,1.182E-5,-1.029E-5,0.2635,-0.06439,1.022E-5,-3.82E-6,0.009836,-0.003341,3.25E-6,-1.15E-6,0.27334782,-0.06774129,1.347E-5,-4.97E-6,0.34108911,1.844E-5,-0.801320646123,-4.3321092E-5,-0.642176033526,0.159144612597,-3.1645071E-5,1.1676021E-5,0.78104039679,-0.542645710215,0.13044407535,-0.116272588195,1.323686107005,0.246716663545,-7.09890624808064,-1.88577650223136,-4.03227190612694,3.0666343419537,-0.987799732204354,0.897976770027008,0.27334622,-0.06773482,0.34108104,-0.801301687272,0.599337679275,-2.92357460828556
-2.3343,1.54E-6,-1.58E-6,1.9E-7,-1.9E-7,5.463E-4,-5.055E-4,4.195E-4,-3.462E-4,1.028E-5,-8.32E-6,0.2566,-0.06508,9.48E-6,-3.44E-6,0.01078,-0.003574,3.01E-6,-1.02E-6,0.26739028,-0.06866232,1.249E-5,-4.46E-6,0.3360526,1.695E-5,-0.78444758418,-3.9566385E-5,-0.624169130604,0.160278453576,-2.9155407E-5,1.0410978E-5,0.78509593254,-0.54366873729,0.13044427005,-0.11627265892,1.32876466983,0.24671692897,-7.11079950980791,-1.88577712388744,-4.04176949485791,3.06903001495,-0.987800188207939,0.897976935679501,0.26738948,-0.06865744,0.33604692,-0.784434325356,0.604416138975,-2.93546762838027
-2.3203,1.3E-6,-1.37E-6,1.7E-7,-1.7E-7,5.538E-4,-5.075E-4,3.437E-4,-2.995E-4,8.71E-6,-7.36E-6,0.2474,-0.06565,8.75E-6,-3.17E-6,0.01187,-0.003842,2.83E-6,-9.5E-7,0.25927871,-0.06949936,1.158E-5,-4.12E-6,0.32877807,1.57E-5,-0.762863755821,-3.642871E-5,-0.601604390813,0.161259365008,-2.6869074E-5,9.559636E-6,0.78878261547,-0.54463586905,0.13044443854,-0.11627271898,1.33341848452,0.24671715752,-7.12163068918792,-1.88577765585311,-4.05034990950783,3.07128077968009,-0.987800580379306,0.897977075473799,0.25927875,-0.06949517,0.32877392,-0.762854126576,0.609069884855,-2.94629864754379
-2.3053,1.08E-6,-1.14E-6,1.5E-7,-1.6E-7,5.639E-4,-5.109E-4,2.782E-4,-2.427E-4,7.19E-6,-5.75E-6,0.2381,-0.06606,8.09E-6,-2.88E-6,0.01309,-0.004089,2.7E-6,-8.6E-7,0.25119719,-0.07015475,1.079E-5,-3.74E-6,0.32135194,1.453E-5,-0.740812627282,-3.3496009E-5,-0.579084882107,0.161727745175,-2.4874187E-5,8.621822E-6,0.79261118472,-0.545683274875,0.130444606315,-0.11627277793,1.338294459595,0.246717384245,-7.13290826206119,-1.8857781802885,-4.05920507905473,3.07370318300646,-0.987800968453764,0.897977211834734,0.25119809,-0.07015188,0.32134997,-0.740808085841,0.61394581403,-2.95757611413692
-2.2913,9.4E-7,-9.4E-7,1.5E-7,-1.4E-7,5.765E-4,-5.176E-4,2.408E-4,-1.932E-4,6.51E-6,-4.32E-6,0.2281,-0.06628,7.58E-6,-2.61E-6,0.01445,-0.004462,2.67E-6,-7.9E-7,0.24255651,-0.07074632,1.025E-5,-3.4E-6,0.31330283,1.365E-5,-0.717870774379,-3.1276245E-5,-0.555769731363,0.162101043016,-2.3485825E-5,7.79042E-6,0.79606746062,-0.546669582365,0.130444753595,-0.11627282791,1.342737042985,0.246717581505,-7.14311904587282,-1.88577863369428,-4.06714906134902,3.0759699845238,-0.987801306973848,0.897977326720428,0.24255758,-0.07074461,0.31330219,-0.717869307947,0.61838837915,-2.96778685589344
-2.2763,7.7E-7,-7.6E-7,1.3E-7,-1.2E-7,5.914E-4,-5.259E-4,1.916E-4,-1.503E-4,5.3E-6,-3.16E-6,0.2177,-0.06628,7.01E-6,-2.36E-6,0.01594,-0.004834,2.62E-6,-7.3E-7,0.2336453,-0.07111716,9.63E-6,-3.09E-6,0.30476246,1.272E-5,-0.693730787698,-2.8954536E-5,-0.53184679639,0.161883991308,-2.1920769E-5,7.033767E-6,0.799638974195001,-0.547733558465,0.130444902695,-0.116272876585,1.34737253266,0.24671777928,-7.1537060575884,-1.88577908542513,-4.07530618530717,3.07839987228123,-0.987801647523303,0.89797743790183,0.23364701,-0.07111636,0.30476337,-0.693732859131,0.62302387085,-2.97837387214652
-2.2623,6.2E-7,-5.9E-7,1.2E-7,-1.1E-7,6.085E-4,-5.377E-4,1.49E-4,-1.131E-4,4.28E-6,-2.29E-6,0.2071,-0.06615,6.46E-6,-2.14E-6,0.01757,-0.005249,2.6E-6,-6.9E-7,0.22467428,-0.07140129,9.06E-6,-2.83E-6,0.29607557,1.189E-5,-0.669811762011,-2.6898747E-5,-0.508280623644,0.161531138367,-2.0496438E-5,6.402309E-6,0.802847211255,-0.548731187615,0.130445033525,-0.116272918025,1.35157839887,0.24671795155,-7.16325085543636,-1.88577947639812,-4.08258707724741,3.08066377818895,-0.987801944443752,0.897977531954362,0.22467646,-0.07140114,0.2960776,-0.66981635448,0.62722975764,-2.9879187166418
-2.2473,4.9E-7,-4.4E-7,1.1E-7,-1E-7,6.276E-4,-5.481E-4,1.122E-4,-8.135E-5,3.47E-6,-1.69E-6,0.1966,-0.06562,5.96E-6,-1.94E-6,0.01935,-0.005675,2.61E-6,-6.6E-7,0.21595347,-0.07129669,8.57E-6,-2.6E-6,0.28725016,1.117E-5,-0.645537284568,-2.5102341E-5,-0.485312233131,0.160225051437,-1.9259361E-5,5.84298E-6,0.806151919380001,-0.549801422465,0.13044516575,-0.11627295875,1.355953341845,0.2467181245,-7.1731159732857,-1.88577986640628,-4.09003902367322,3.08307694961248,-0.987802242612244,0.89797762379403,0.21595596,-0.07129694,0.2872529,-0.64554344217,0.63160473639,-2.99778391511667
-2.2333,3.7E-7,-3.1E-7,1E-7,-1E-7,6.482E-4,-5.634E-4,8.064E-5,-5.45E-5,2.89E-6,-1.34E-6,0.1863,-0.06492,5.49E-6,-1.75E-6,0.02126,-0.006155,2.66E-6,-6.4E-7,0.20756289,-0.07107634,8.15E-6,-2.39E-6,0.27863923,1.054E-5,-0.622284992359,-2.3538982E-5,-0.463550202237,0.158734790122,-1.8201395E-5,5.337587E-6,0.809116533900001,-0.550798033675,0.13044528279,-0.11627299368,1.359914567575,0.24671827647,-7.18199072922419,-1.88578020689554,-4.0966810607208,3.08530966850339,-0.987802504837536,0.897977702057999,0.20756549,-0.07107675,0.27864224,-0.622291714592,0.63556600237,-3.00665876121401
-2.2183,7.927E-5,-3E-8,9E-8,-9E-8,6.699E-4,-5.837E-4,3.704E-5,-3.5E-7,2.37E-6,-1.1E-6,0.1765,-0.06396,2.302E-5,-1.38E-6,0.02332,-0.007054,0.0199,-6E-7,0.19982237,-0.0710151,0.01992302,-1.98E-6,0.27083747,0.019925,-0.600798759701,-0.0441996275,-0.443265963371,0.15753279633,-0.044195235266,4.392234E-6,0.812171923350001,-0.551863719475,0.130594766565,-0.116273026455,1.364035642825,0.24686779302,-7.19116385736464,-1.88611188064415,-4.10348218196286,3.08768167540179,-0.988134105612494,0.897977775031656,0.19984302,-0.07101538,0.2708584,-0.60084518872,0.63968725717,-3.01583228798885
-2.2043,1.237E-5,-3E-8,9E-8,-9E-8,6.922E-4,-5.984E-4,3.6E-7,-3.3E-7,2.21E-6,-1.08E-6,0.1673,-0.06278,7.23E-6,-1.35E-6,0.0255,-0.007412,0.003107,-6.2E-7,0.19280221,-0.07019308,0.00311423,-1.97E-6,0.26299529,0.0031162,-0.579720517747,-0.00686903966,-0.424993911503,0.154726606244,-0.006864697189,4.342471E-6,0.814920295410001,-0.552852176735,0.130756027315,-0.116273054105,1.367772472145,0.24702908142,-7.19942749230678,-1.88646936131427,-4.10956000108698,3.0898674912198,-0.988491525139679,0.897977836174591,0.19280723,-0.07019335,0.26300058,-0.579732178494,0.64342427003,-3.02409632955935
