,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated Y1,Integrated Y2,Integrated Y3,Integrated Y4,,,,,Integrated Y5,Integrated Y6,Integrated Y7,Integrated Y8,Integrated Y9,Integrated Y10,Integrated Y11,Integrated Y12,,,,,Integrated Y13,Integrated Y14
,s,,py,,pz,,px,,dxy,,dyz,,dz2,,dxz,,dx2-dy2,,t2g,,eg,,t2g_tot,eg_tot,,,"Integrate of X x=(-21.7656,-0.0066) Area = 3.71853","Integrate of Y x=(-21.7656,-0.0066) Area = 3.58675","Integrate of Z x=(-21.7656,-0.0066) Area = -9.30551","Integrate of AA x=(-21.7656,-0.0066) Area = -4.76628",,,,,"Integrate of T x=(-21.7656,-0.0066) Area = 2.21904","Integrate of U x=(-21.7656,-0.0066) Area = -1.49949","Integrate of V x=(-21.7656,-0.0066) Area = 1.82871","Integrate of W x=(-21.7656,-0.0066) Area = -1.75804","Integrate of AF x=(-21.7656,-0.0066) Area = -5.64132","Integrate of AG x=(-21.7656,-0.0066) Area = 3.66419","Integrate of AH x=(-21.7656,-0.0066) Area = -2.84435","Integrate of AI x=(-21.7656,-0.0066) Area = 1.92193",,,,,"Integrate of AT x=(-21.7656,-0.0066) Area = 4.55189","Integrate of AU x=(-21.7656,-0.0066) Area = -6.0015"
-4.0186,0.002447,-0.0028,0.1765,-0.1666,0.004628,-0.004435,0.02108,-0.01976,0.09566,-0.1009,0.04221,-0.01532,0.001926,-0.00179,0.01983,-0.01486,6.116E-4,-4.682E-4,0.1577,-0.13108,0.0025376,-0.0022582,0.28878,0.0047958,-1.160491308,-0.01927240188,0.91725424652,0.23715626695,-5.80394305387434,-1.84032129972802,-0.63373322,0.526758088,-0.01019759936,0.00907480252,0.4995988771,-0.41765536942,0.124589419805,-0.112566847145,-3.14760032764839,2.65634272622594,-0.958851337498888,0.881469962229132,0.063966,-0.03197,0.095936,-0.3855284096,0.328028949835,-2.10791445864588
-4.0036,0.002195,-0.002507,0.1703,-0.1607,0.004845,-0.004647,0.02124,-0.01946,0.09709,-0.1039,0.04536,-0.01651,0.001737,-0.001609,0.01947,-0.01448,5.72E-4,-4.323E-4,0.16192,-0.13489,0.002309,-0.0020413,0.29681,0.0043503,-1.188308516,-0.01741686108,0.92164617152,0.2372248627,-5.82155905255434,-1.84059646920022,-0.648262912,0.540045604,-0.0092443124,0.00817254868,0.5019960271,-0.41965014442,0.124625769305,-0.112599093395,-3.15721529863839,2.66434375391594,-0.958997151837088,0.881599317363132,0.066567,-0.032599,0.099166,-0.3970209976,0.329492214835,-2.11378357919988
-3.9896,0.001957,-0.002245,0.1629,-0.1539,0.005038,-0.004839,0.02126,-0.01938,0.09838,-0.1069,0.04833,-0.01774,0.00156,-0.001448,0.01912,-0.01412,5.349E-4,-4.021E-4,0.16583,-0.13876,0.0020949,-0.0018501,0.30459,0.003945,-1.215192264,-0.015738972,0.92585597152,0.2372829298,-5.83838355801434,-1.84082856003178,-0.661595368,0.553596896,-0.00835781304,0.00738115896,0.5042902771,-0.42156569442,0.124656596605,-0.112626333195,-3.16638430659839,2.67199925141594,-0.959120366715168,0.881708193316612,0.06901,-0.033308,0.102318,-0.4082078928,0.330902602835,-2.11942018143268
-3.9756,0.001752,-0.001999,0.1547,-0.1463,0.005202,-0.005003,0.02116,-0.01921,0.09958,-0.1098,0.0513,-0.01898,0.001405,-0.001296,0.01876,-0.01378,5.015E-4,-3.741E-4,0.16964,-0.14256,0.0019065,-0.0016701,0.3122,0.0035766,-1.24118232,-0.01421913096,0.93017350152,0.237335581,-5.85557818010234,-1.8410382667525,-0.674420784,0.566761536,-0.0075794814,0.00663964956,0.5066385671,-0.42353493442,0.124684606405,-0.112650974595,-3.17573641966239,2.67984176043994,-0.959231927776248,0.881806338976252,0.071465,-0.034056,0.105521,-0.4195092876,0.332357475835,-2.12521420169548
-3.9606,0.001571,-0.001788,0.1458,-0.1381,0.005331,-0.005135,0.02125,-0.01907,0.1007,-0.1125,0.05425,-0.02021,0.001268,-0.001165,0.01839,-0.01344,4.744E-4,-3.5E-4,0.17334,-0.14615,0.0017424,-0.001515,0.31949,0.0032574,-1.265372094,-0.01290125844,0.93491117652,0.237386836,-5.87437733820734,-1.841241669673,-0.686530404,0.57884169,-0.00690094944,0.006000309,0.5092109171,-0.42570025942,0.124711973155,-0.112674862845,-3.18594355357239,2.68843378463494,-0.959340531007548,0.881901138665452,0.073908,-0.034815,0.108723,-0.4306083138,0.333964305835,-2.13159008370598
-3.9466,0.001407,-0.001598,0.1365,-0.1296,0.005421,-0.005232,0.02123,-0.01887,0.1016,-0.115,0.05675,-0.02145,0.001144,-0.001047,0.018,-0.0131,4.493E-4,-3.282E-4,0.17635,-0.14955,0.0015933,-0.0013752,0.3259,0.0029685,-1.28619694,-0.0117154821,0.93942890652,0.2374304173,-5.89223832144534,-1.84141398685678,-0.69598291,0.59021403,-0.00628811778,0.00542736432,0.5116587471,-0.42777015942,0.124735323055,-0.112695094245,-3.19562114677039,2.69661717467494,-0.959432854478088,0.881981132378692,0.075894,-0.035597,0.111491,-0.4400103806,0.335505803835,-2.13768441456678
-3.9326,0.001251,-0.001431,0.1269,-0.1208,0.005469,-0.005289,0.0212,-0.019,0.1023,-0.1172,0.05908,-0.02256,0.001027,-9.441E-4,0.01757,-0.01274,4.269E-4,-3.116E-4,0.17895,-0.1525,0.0014539,-0.0012557,0.33145,0.0027096,-1.30346027,-0.01065577296,0.94403035652,0.237470164,-5.91036592191534,-1.8415705856422,-0.70373877,0.5997215,-0.00571760714,0.00493816582,0.5141458471,-0.42988450942,0.124756653455,-0.112713510545,-3.20541919853039,2.70494672338494,-0.959516894552528,0.882053691089672,0.077677,-0.0362441,0.1139211,-0.44800611786,0.337083688535,-2.143900530056
-3.9186,0.001121,-0.001271,0.1173,-0.112,0.005473,-0.005306,0.02117,-0.01889,0.1029,-0.1191,0.06104,-0.02361,9.279E-4,-8.439E-4,0.0171,-0.01238,4.078E-4,-2.949E-4,0.18104,-0.15509,0.0013357,-0.0011388,0.33613,0.0024745,-1.317159018,-0.0096965757,0.94870341652,0.2375064527,-5.92871025693134,-1.84171305208282,-0.709423344,0.607735674,-0.00523407402,0.00446250168,0.5166657771,-0.43203763942,0.124776180655,-0.112730272045,-3.21531133332839,2.71339892360294,-0.959593556320648,0.882119495762172,0.0790679,-0.0368339,0.1159018,-0.45417279348,0.338692448835,-2.15021578243538
-3.9036,0.001007,-0.001139,0.1079,-0.1034,0.005435,-0.005282,0.02134,-0.01902,0.1034,-0.1207,0.06262,-0.02454,8.431E-4,-7.626E-4,0.01659,-0.01199,3.933E-4,-2.824E-4,0.18261,-0.15723,0.0012364,-0.001045,0.33984,0.0022814,-1.326599424,-0.00890567304,0.95377319152,0.23754212195,-5.94853844524634,-1.84185256894837,-0.712836396,0.613763028,-0.00482641104,0.004079262,0.5193931521,-0.43438003942,0.124795471405,-0.112746650545,-3.22597828137839,2.72256016386794,-0.959669009958598,0.882183558989772,0.0800531,-0.0372926,0.1173457,-0.45807067452,0.340441805085,-2.15705760844538
-3.8896,8.926E-4,-0.001019,0.0987,-0.09491,0.005357,-0.005218,0.02104,-0.01888,0.1038,-0.122,0.06374,-0.02538,7.536E-4,-6.865E-4,0.01604,-0.01158,3.754E-4,-2.698E-4,0.18358,-0.15896,0.001129,-9.563E-4,0.34254,0.0020853,-1.332343584,-0.00811098288,0.95854985152,0.23757268885,-5.96715104630234,-1.84197168553981,-0.714052768,0.618290816,-0.0043913584,0.00371962448,0.5219564821,-0.43659336942,0.124812029205,-0.112760659645,-3.23596650552639,2.73118454077594,-0.959733534344678,0.882238151195132,0.0805336,-0.0376465,0.1181801,-0.45967331696,0.342090485685,-2.16348181638574
-3.8756,8.019E-4,-9.052E-4,0.0899,-0.0868,0.00524,-0.005118,0.02099,-0.01896,0.1041,-0.123,0.06439,-0.02594,6.843E-4,-6.161E-4,0.01546,-0.01116,3.627E-4,-2.601E-4,0.18395,-0.1601,0.001047,-8.762E-4,0.34405,0.0019232,-1.33340018,-0.00745355392,0.96335598152,0.23760074835,-5.98581125265034,-1.84208063729741,-0.71291662,0.62048356,-0.0040577532,0.00339580072,0.5245291921,-0.43882678942,0.124827261205,-0.112773487145,-3.24595529124239,2.73985596140794,-0.959792678125878,0.882287959171532,0.0805343,-0.0377161,0.1182504,-0.45829125024,0.343745499185,-2.16990756835614
-3.8616,7.117E-4,-8.14E-4,0.08156,-0.0791,0.005091,-0.004985,0.02093,-0.01906,0.1042,-0.1237,0.06456,-0.02638,6.161E-4,-5.594E-4,0.01486,-0.01073,3.513E-4,-2.523E-4,0.18362,-0.16081,9.674E-4,-8.117E-4,0.34443,0.0017791,-1.330050888,-0.00687017256,0.96817534152,0.23762666445,-6.00445541012634,-1.84218090338277,-0.709066992,0.620983896,-0.00373571184,0.00313446072,0.5271021821,-0.44107315942,0.124841362005,-0.112785302445,-3.25590917652639,2.74854623359994,-0.959847232381158,0.882333671001612,0.0800361,-0.0376694,0.1177055,-0.4545315588,0.345397190485,-2.17629732801942
-3.8466,6.418E-4,-7.237E-4,0.07374,-0.07184,0.004915,-0.004824,0.02087,-0.01918,0.1044,-0.1241,0.06426,-0.02662,5.626E-4,-5.037E-4,0.01424,-0.01029,3.416E-4,-2.456E-4,0.1829,-0.16101,9.042E-4,-7.493E-4,0.34391,0.0016535,-1.322884206,-0.0063603531,0.97333789152,0.23765240895,-6.02435242333134,-1.84228013232522,-0.70354314,0.619341066,-0.00347809572,0.00288225738,0.5298510821,-0.44348680942,0.124855399005,-0.112797009945,-3.26650375251639,2.75784867081494,-0.959901335937858,0.882378796387361,0.0790626,-0.0374137,0.1164763,-0.44803773558,0.347153553985,-2.18306659772727
-3.8326,5.701E-4,-6.543E-4,0.06647,-0.06507,0.004717,-0.004641,0.02081,-0.01932,0.1044,-0.1243,0.06354,-0.02667,5.085E-4,-4.608E-4,0.01363,-0.009849,3.329E-4,-2.404E-4,0.18157,-0.160819,8.414E-4,-7.012E-4,0.342389,0.0015426,-1.3122400814,-0.00591216876,0.97814198452,0.23767478165,-6.04279829334314,-1.84236603997824,-0.695885182,0.6163548994,-0.00322474964,0.00268741912,0.5324023721,-0.44573961242,0.124867618205,-0.112807163445,-3.27629975077039,2.76649854257274,-0.959948255855378,0.882417784122862,0.0776785,-0.0369798,0.1146583,-0.43943940058,0.348771496185,-2.18927893768039
-3.8186,5.067E-4,-5.834E-4,0.05976,-0.05881,0.004506,-0.004441,0.02073,-0.01948,0.1043,-0.1242,0.06244,-0.02652,4.608E-4,-4.174E-4,0.01304,-0.009419,3.253E-4,-2.36E-4,0.17978,-0.160139,7.861E-4,-6.534E-4,0.339919,0.0014395,-1.2980146934,-0.0054968747,0.98291814052,0.23769565635,-6.06107007676674,-1.84244590328246,-0.686507908,0.6115067854,-0.00300180146,0.00249507324,0.5349318221,-0.44798631842,0.124879010705,-0.112816645645,-3.28597650240039,2.77509357436634,-0.959991841713078,0.882454061569382,0.0759408,-0.0363564,0.1122972,-0.42881808792,0.350360184685,-2.19535674009989
-3.8036,4.61E-4,-5.211E-4,0.05362,-0.05304,0.004287,-0.004231,0.02065,-0.01964,0.1043,-0.124,0.06102,-0.02619,4.26E-4,-3.795E-4,0.01247,-0.009007,3.187E-4,-2.325E-4,0.17779,-0.159197,7.447E-4,-6.12E-4,0.336987,0.0013567,-1.2817637532,-0.00516034412,0.98799493552,0.23771662785,-6.08041841511624,-1.84252583242361,-0.676242044,0.6055217092,-0.00283254092,0.0023278032,0.5376135971,-0.45038133842,0.124890491705,-0.112826136145,-3.29619712704039,2.78422128807584,-0.960035599280929,0.882490233142682,0.073916,-0.0355765,0.1094925,-0.416465673,0.352023607435,-2.20169636830679
-3.7896,4.207E-4,-4.771E-4,0.04803,-0.04776,0.004066,-0.004017,0.02055,-0.01981,0.1041,-0.1237,0.05938,-0.02571,3.956E-4,-3.527E-4,0.01196,-0.008623,3.127E-4,-2.298E-4,0.17544,-0.158033,7.083E-4,-5.825E-4,0.333473,0.0012908,-1.2637292808,-0.00489161568,0.99268815552,0.23773516035,-6.09823686635424,-1.84259619614221,-0.664847424,0.5988818568,-0.00268417368,0.002207442,0.5400862071,-0.45260194842,0.124900662705,-0.112834497645,-3.30558475331639,2.79265211303784,-0.960074216283129,0.882521979859082,0.0717356,-0.0346857,0.1064213,-0.40329415848,0.353535004035,-2.20743468712715
-3.7756,3.852E-4,-4.389E-4,0.04296,-0.04296,0.00385,-0.003805,0.02045,-0.01998,0.1039,-0.1231,0.05759,-0.0251,3.69E-4,-3.297E-4,0.0115,-0.008275,3.074E-4,-2.277E-4,0.17299,-0.156475,6.764E-4,-5.574E-4,0.329465,0.0012338,-1.243928054,-0.00465833528,0.99732872152,0.23775283255,-6.11579046769784,-1.84266304579893,-0.653141044,0.59078701,-0.00255381584,0.00210451944,0.5425252171,-0.45480350442,0.124910355605,-0.112842476945,-3.31481067259239,2.80097979510544,-0.960110882209768,0.882552163589162,0.069459,-0.0337047,0.1031637,-0.38950486572,0.355002099035,-2.21298428029655
-3.7616,3.541E-4,-4.057E-4,0.03839,-0.0386,0.003643,-0.003598,0.02035,-0.02015,0.1036,-0.1225,0.05574,-0.02438,3.459E-4,-3.1E-4,0.01111,-0.007971,3.025E-4,-2.26E-4,0.17045,-0.154851,6.484E-4,-5.36E-4,0.325301,0.0011844,-1.2236522416,-0.00445523904,1.00191208352,0.23776975995,-6.13306352976704,-1.84272684081917,-0.64116472,0.5824875216,-0.00243902144,0.0020162176,0.5449292971,-0.45698278642,0.124919629205,-0.112850130745,-3.32387081294039,2.80919271682664,-0.960145832070728,0.882581008748442,0.0671959,-0.032661,0.0998569,-0.37562171504,0.356423243235,-2.21834016636187
-3.7466,3.268E-4,-3.769E-4,0.03428,-0.03467,0.00345,-0.003402,0.02024,-0.02033,0.1032,-0.1217,0.05393,-0.0236,3.26E-4,-2.932E-4,0.0108,-0.007718,2.981E-4,-2.248E-4,0.16793,-0.153018,6.241E-4,-5.18E-4,0.320948,0.0011421,-1.2024637768,-0.00427899186,1.00675895102,0.2377872087,-6.15125939990504,-1.84279234755092,-0.629166538,0.5732972388,-0.00233825306,0.0019407388,0.5474671471,-0.45929180392,0.124929172955,-0.112858035745,-3.33339829737539,2.81786110252964,-0.960181661629478,0.882610685921442,0.065056,-0.0316112,0.0966672,-0.36217333152,0.357897173985,-2.22387362921107
-3.7326,3.03E-4,-3.522E-4,0.0306,-0.03113,0.003273,-0.003219,0.02013,-0.0205,0.1027,-0.1209,0.05222,-0.02279,3.091E-4,-2.792E-4,0.01058,-0.007522,2.941E-4,-2.239E-4,0.1655,-0.151212,6.032E-4,-5.031E-4,0.316712,0.0011063,-1.1821592112,-0.00412937538,1.01122257102,0.2378029475,-6.16795176082104,-1.8428512061216,-0.6177453,0.5644139112,-0.00225150432,0.00187787106,0.5498011571,-0.46142141392,0.124937764055,-0.112865183445,-3.34212668024139,2.82582508057964,-0.960213789931138,0.882637416190462,0.0631091,-0.0305912,0.0937003,-0.34974573978,0.359229746485,-2.22885706271017
-3.7186,2.823E-4,-3.31E-4,0.02731,-0.02795,0.003116,-0.003053,0.02004,-0.02069,0.102,-0.1199,0.05069,-0.02198,2.947E-4,-2.676E-4,0.01044,-0.007385,2.905E-4,-2.233E-4,0.16313,-0.149265,5.852E-4,-4.909E-4,0.312395,0.0010761,-1.161672047,-0.00400158546,1.01562632002,0.2378182243,-6.18435857962844,-1.84290812284748,-0.606615218,0.555056829,-0.00217612472,0.00182546074,0.5521015671,-0.46352475292,0.124946082855,-0.112872141445,-3.35069720386739,2.83366137576104,-0.960244783334419,0.882663339513062,0.0614247,-0.0296326,0.0910573,-0.33860567578,0.360523049685,-2.23367552261909
-3.7036,2.644E-4,-3.131E-4,0.02437,-0.0251,0.002979,-0.002906,0.01995,-0.02088,0.1012,-0.1188,0.04941,-0.0212,2.829E-4,-2.582E-4,0.01041,-0.007307,2.874E-4,-2.23E-4,0.16102,-0.147307,5.703E-4,-4.812E-4,0.308327,0.0010515,-1.1419198772,-0.0038943354,1.02028173502,0.2378341813,-6.20163551905994,-1.84296734225393,-0.596353672,0.5455662052,-0.00211216308,0.00178217232,0.5545326921,-0.46574904292,0.124954749105,-0.112879432195,-3.35971947054239,2.84191604851754,-0.960276945492919,0.882690396761012,0.0601029,-0.0287652,0.0888681,-0.32913189516,0.361872490185,-2.23868355440114
-3.6896,2.491E-4,-2.981E-4,0.02176,-0.02256,0.002865,-0.002778,0.01989,-0.0211,0.1002,-0.1175,0.04841,-0.0205,2.734E-4,-2.51E-4,0.01046,-0.007298,2.847E-4,-2.23E-4,0.15907,-0.145298,5.581E-4,-4.74E-4,0.304368,0.0010321,-1.1229961728,-0.00380803616,1.02457060002,0.2378487665,-6.21748993140994,-1.84302125885485,-0.586904672,0.5360915008,-0.00205916576,0.0017488704,0.5567733221,-0.46779727792,0.124962647905,-0.112886118595,-3.36800227895039,2.84948765245954,-0.960306144794798,0.882715114060052,0.0591434,-0.028049,0.0871924,-0.32170507904,0.363104913685,-2.24323941322054
-3.6756,2.361E-4,-2.859E-4,0.01943,-0.02028,0.002765,-0.002669,0.01987,-0.02134,0.09896,-0.1161,0.04773,-0.01986,2.662E-4,-2.457E-4,0.01061,-0.007352,2.826E-4,-2.234E-4,0.1573,-0.143312,5.488E-4,-4.691E-4,0.300612,0.0010179,-1.1049294672,-0.00374139324,1.02880546002,0.2378631165,-6.23308541088994,-1.84307410486065,-0.57817188,0.5267575872,-0.00201716928,0.00172422396,0.5589879121,-0.46981754792,0.124970396205,-0.112892720295,-3.37615781481439,2.85692759607554,-0.960334679140079,0.882739425720572,0.0586062,-0.0274577,0.0860639,-0.31633647084,0.364317707785,-2.2477057040697
-3.6616,2.254E-4,-2.761E-4,0.01737,-0.01825,0.002689,-0.002575,0.01989,-0.02163,0.09747,-0.1145,0.04746,-0.01933,2.612E-4,-2.424E-4,0.01085,-0.007461,2.813E-4,-2.241E-4,0.15578,-0.141291,5.425E-4,-4.665E-4,0.297071,0.001009,-1.0877551736,-0.0036945544,1.03298924102,0.2378773048,-6.24843420337554,-1.84312615649413,-0.570404048,0.5173511256,-0.001986418,0.0017081364,0.5611794721,-0.47180976892,0.124978035305,-0.112899269495,-3.38419784631039,2.86423635706514,-0.960362704251039,0.882763452243092,0.0585712,-0.0270334,0.0856046,-0.31344980336,0.365519387285,-2.2521142079891
-3.6466,2.168E-4,-2.688E-4,0.01553,-0.01643,0.002627,-0.002502,0.01998,-0.02196,0.09569,-0.1127,0.04744,-0.01892,2.585E-4,-2.41E-4,0.01116,-0.007633,2.808E-4,-2.254E-4,0.15429,-0.139253,5.393E-4,-4.664E-4,0.293543,0.0010057,-1.0704339038,-0.00366738562,1.03741884602,0.23789241505,-6.26462062145604,-1.84318137104428,-0.562633914,0.5077999898,-0.00196661138,0.00170077424,0.5635049971,-0.47391384892,0.124986148805,-0.112906266245,-3.39269563102539,2.87192499043064,-0.960392351971389,0.882789019072892,0.0588585,-0.026794,0.0856525,-0.3123404065,0.366803815535,-2.25680763456305
-3.6326,2.102E-4,-2.638E-4,0.01389,-0.01481,0.002581,-0.002442,0.02015,-0.02236,0.09358,-0.1106,0.04782,-0.01864,2.581E-4,-2.416E-4,0.01154,-0.007853,2.814E-4,-2.272E-4,0.15294,-0.137093,5.395E-4,-4.688E-4,0.290033,0.0010083,-1.0535738758,-0.00366275058,1.04150387802,0.23790651305,-6.27948867591324,-1.84323268199768,-0.555569844,0.4980040318,-0.0019597877,0.00170296288,0.5656556071,-0.47584827092,0.124993700405,-0.112912812645,-3.40052305733139,2.87896561858184,-0.960419836764948,0.882812845232732,0.0596181,-0.0267346,0.0863527,-0.31368481802,0.368007851935,-2.26118981113469
-3.6186,2.058E-4,-2.612E-4,0.01243,-0.01336,0.002549,-0.002395,0.02042,-0.02286,0.09118,-0.1083,0.04857,-0.01845,2.602E-4,-2.442E-4,0.01199,-0.008118,2.833E-4,-2.298E-4,0.15174,-0.134868,5.435E-4,-4.74E-4,0.286608,0.0010175,-1.0371197088,-0.0036819255,1.04554036502,0.23792069365,-6.29412353100544,-1.84328409473024,-0.549086364,0.4880333448,-0.0019667091,0.0017152164,0.5677883671,-0.47775199792,0.125001281405,-0.112919412245,-3.40825565078739,2.88586788021804,-0.960447322242548,0.882836772487692,0.0608202,-0.0268122,0.0876324,-0.31710660264,0.369225747635,-2.26560535107931
-3.6046,1.925E-4,-2.521E-4,0.01112,-0.01206,0.002523,-0.00236,0.02082,-0.02346,0.08843,-0.1057,0.04958,-0.0184,2.567E-4,-2.436E-4,0.01247,-0.008414,2.84E-4,-2.317E-4,0.15048,-0.132514,5.407E-4,-4.753E-4,0.282994,0.001016,-1.0200801724,-0.0036622736,1.04952757902,0.23793492815,-6.30852393017384,-1.84333550412394,-0.542420208,0.4776599644,-0.00194900722,0.00171326638,0.5699039071,-0.47962367192,0.125008870805,-0.112926057345,-3.41589619679139,2.89262773338244,-0.960474732256788,0.882860771867152,0.0623067,-0.0270576,0.0893643,-0.32212255578,0.370464724535,-2.27007995518825
-3.5896,1.858E-4,-2.447E-4,0.009957,-0.01089,0.002505,-0.002334,0.02136,-0.0242,0.08536,-0.1028,0.05099,-0.01847,2.594E-4,-2.448E-4,0.01299,-0.00874,2.883E-4,-2.351E-4,0.14934,-0.13001,5.477E-4,-4.799E-4,0.27935,0.0010276,-1.00275476,-0.00368867296,1.05374515902,0.23795025515,-6.32369519216684,-1.84339063622314,-0.536070864,0.466683896,-0.00196602392,0.00172264904,0.5721525571,-0.48159260192,0.125017033805,-0.112933221345,-3.42398487983139,2.89971031233544,-0.960504094990339,0.882886541232802,0.0642394,-0.0274548,0.0916942,-0.32914550032,0.371822663285,-2.274964465609
-3.5756,1.872E-4,-2.465E-4,0.008914,-0.009842,0.00249,-0.002311,0.02209,-0.02509,0.08198,-0.09952,0.05247,-0.01864,2.695E-4,-2.525E-4,0.01352,-0.009079,2.961E-4,-2.41E-4,0.14797,-0.127239,5.656E-4,-4.935E-4,0.275209,0.0010591,-0.9840373004,-0.00378691796,1.05762707202,0.23796486205,-6.33760273658964,-1.84344296535958,-0.529081532,0.4549557684,-0.00202235936,0.0017645586,0.5742337271,-0.48339334492,0.125024826905,-0.112940035145,-3.43144094660339,2.90616178998624,-0.960532013673299,0.882910951686282,0.0662595,-0.0279715,0.094231,-0.3369323636,0.373124139685,-2.27962701065644
-3.5616,1.939E-4,-2.57E-4,0.007978,-0.008896,0.002476,-0.002292,0.02302,-0.02619,0.0783,-0.09598,0.05426,-0.0189,2.85E-4,-2.666E-4,0.01404,-0.009422,3.07E-4,-2.492E-4,0.1466,-0.124302,5.92E-4,-5.158E-4,0.270902,0.0011078,-0.9648445632,-0.00394554048,1.06144984902,0.23798003035,-6.35124490963484,-1.84349709256866,-0.52213056,0.4427140032,-0.0021084672,0.00183707328,0.5762957171,-0.48515413192,0.125032930105,-0.112947100245,-3.43879943124739,2.91244547838744,-0.960560929459219,0.882936163109442,0.068585,-0.0285886,0.0971736,-0.34609349376,0.374463971885,-2.28440819165796
-3.5466,2.033E-4,-2.7E-4,0.007139,-0.00804,0.002458,-0.002274,0.02419,-0.02751,0.07439,-0.09214,0.05611,-0.01926,3.045E-4,-2.836E-4,0.01455,-0.009754,3.209E-4,-2.592E-4,0.14505,-0.121154,6.254E-4,-5.428E-4,0.266204,0.0011682,-0.9441191064,-0.00414313812,1.06547814402,0.23799710035,-6.36556213715684,-1.84355775765816,-0.51443433,0.4296847764,-0.00221804364,0.00192509448,0.5784830921,-0.48699505192,0.125042060605,-0.112955039745,-3.44657366792239,2.91898846923444,-0.960593378290519,0.882964379367642,0.0709645,-0.0292976,0.1002621,-0.35558956386,0.375944739635,-2.28967081459011
-3.5326,2.153E-4,-2.858E-4,0.006383,-0.007261,0.002437,-0.002256,0.02563,-0.02908,0.07027,-0.088,0.05821,-0.01964,3.278E-4,-3.035E-4,0.01501,-0.01007,3.381E-4,-2.715E-4,0.14349,-0.11771,6.659E-4,-5.75E-4,0.2612,0.0012409,-0.92271512,-0.00438360334,1.06916997202,0.23801396405,-6.37862997674164,-1.84361744484838,-0.506892774,0.415822346,-0.00235235834,0.002031245,0.5805028721,-0.48866709992,0.125051099705,-0.112962864345,-3.45372295765039,2.92490701909124,-0.960625371104379,0.882992073744002,0.0735478,-0.0300135,0.1035613,-0.36584064838,0.377371503435,-2.29472082607579
-3.5186,2.299E-4,-3.051E-4,0.005699,-0.006556,0.00241,-0.002232,0.02737,-0.03095,0.06599,-0.08363,0.0601,-0.02007,3.554E-4,-3.271E-4,0.01542,-0.01035,3.592E-4,-2.862E-4,0.14151,-0.11405,7.146E-4,-6.133E-4,0.25556,0.0013279,-0.899213416,-0.00467234894,1.07278729202,0.23803194565,-6.39138347649364,-1.84368083651434,-0.497917086,0.40129633,-0.00251439156,0.00215795738,0.5824978721,-0.49028941992,0.125060763205,-0.112971182445,-3.46075662667039,2.93062684982324,-0.960659438353679,0.883021398160662,0.0758754,-0.0307471,0.1066225,-0.3751619285,0.378842790035,-2.29990784411395
-3.5046,2.476E-4,-3.278E-4,0.005086,-0.005914,0.002375,-0.002204,0.02945,-0.03315,0.06164,-0.07906,0.06205,-0.02053,3.879E-4,-3.546E-4,0.01575,-0.0106,3.845E-4,-3.037E-4,0.13944,-0.11019,7.724E-4,-6.583E-4,0.24963,0.0014307,-0.874853298,-0.00501403122,1.07632362202,0.23805125585,-6.40380194349164,-1.84374864117546,-0.488681424,0.386171874,-0.00270695304,0.00230707818,0.5844645221,-0.49185909992,0.125071172205,-0.112980083645,-3.46766281624039,2.93613912725124,-0.960695987765879,0.883052653409582,0.0781879,-0.0314846,0.1096725,-0.3843582435,0.380356855035,-2.30522448531795
-3.4896,2.686E-4,-3.544E-4,0.004533,-0.005323,0.002332,-0.002171,0.0319,-0.03572,0.05726,-0.07433,0.06399,-0.021,4.255E-4,-3.863E-4,0.01601,-0.01079,4.145E-4,-3.244E-4,0.13726,-0.10612,8.4E-4,-7.107E-4,0.24338,0.0015507,-0.849298848,-0.00541132272,1.08002119702,0.23807361635,-6.41673308458664,-1.84382683133001,-0.478982496,0.370316352,-0.002931264,0.00248005872,0.5865397721,-0.49348142492,0.125083265205,-0.112990351145,-3.47492029564039,2.94181278894624,-0.960738274393679,0.883088556936332,0.0804255,-0.0321763,0.1126018,-0.39293524128,0.382023912285,-2.3110541864538
-3.4756,2.931E-4,-3.853E-4,0.004028,-0.004789,0.002278,-0.002131,0.03476,-0.03868,0.0529,-0.06953,0.06564,-0.02146,4.688E-4,-4.227E-4,0.01616,-0.01092,4.496E-4,-3.485E-4,0.1347,-0.10191,9.184E-4,-7.712E-4,0.23661,0.0016896,-0.822361716,-0.00587237376,1.08338112702,0.23809629845,-6.42843470853464,-1.84390581720537,-0.46816332,0.354198396,-0.00319199104,0.00268038272,0.5884434921,-0.49493763492,0.125095574005,-0.113000724445,-3.48155031635239,2.94688439218224,-0.960781137178959,0.883124680026412,0.0822688,-0.0328027,0.1150715,-0.3999425054,0.383617625385,-2.31660433068056
-3.4616,3.214E-4,-4.206E-4,0.003581,-0.004302,0.002216,-0.002084,0.03804,-0.04207,0.04864,-0.0647,0.06735,-0.02193,5.181E-4,-4.639E-4,0.01621,-0.01098,4.901E-4,-3.762E-4,0.1322,-0.09761,0.0010082,-8.401E-4,0.22981,0.0018483,-0.795510296,-0.00639807528,1.08664606702,0.23812106375,-6.43975981261864,-1.84399171034865,-0.45762352,0.337886776,-0.00348998512,0.00290809016,0.5903117921,-0.49633427492,0.125109060205,-0.113012003545,-3.48803082423239,2.95172898838624,-0.960827911012079,0.883163799336572,0.0840781,-0.0333739,0.117452,-0.4065718432,0.385245289885,-2.32224993112076
